site_slug,site_title,category,category_slug,asset_name,asset_slug,kind,width,height,prompt,negative_prompt,notes,output_folder,output_base
physics_book,Physics Book Website Graphics,Physics Diagrams,physics-diagrams,Photon-emission diagram,photon-emission-diagram,diagram,768,448,"physics education illustration, photon emission diagram, galaxy, stars, electromagnetic spectrum, wavelength, frequency, photon energy, clean composition, scientific grid, spectral color accents, no labels, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, incorrect labels, wrong equations, random numbers, unreadable axes, overcrowded labels","For factual diagrams, add labels, arrows, equations, and scale values manually.",generated/physics_book/physics-diagrams,photon-emission-diagram
physics_book,Physics Book Website Graphics,Physics Diagrams,physics-diagrams,Inverse-square-law diagram,inverse-square-law-diagram,diagram,768,448,"physics education illustration, inverse square law diagram, galaxy, stars, electromagnetic spectrum, wavelength, frequency, photon energy, clean composition, scientific grid, spectral color accents, no labels, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, incorrect labels, wrong equations, random numbers, unreadable axes, overcrowded labels","For factual diagrams, add labels, arrows, equations, and scale values manually.",generated/physics_book/physics-diagrams,inverse-square-law-diagram
physics_book,Physics Book Website Graphics,Physics Diagrams,physics-diagrams,Light-cone graphic,light-cone-graphic,diagram,768,448,"physics education illustration, light cone graphic, galaxy, stars, electromagnetic spectrum, wavelength, frequency, photon energy, clean composition, scientific grid, spectral color accents, no labels, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, incorrect labels, wrong equations, random numbers, unreadable axes, overcrowded labels","For factual diagrams, add labels, arrows, equations, and scale values manually.",generated/physics_book/physics-diagrams,light-cone-graphic
physics_book,Physics Book Website Graphics,Physics Diagrams,physics-diagrams,Spacetime-grid graphic,spacetime-grid-graphic,diagram,768,448,"physics education illustration, spacetime grid graphic, galaxy, stars, electromagnetic spectrum, wavelength, frequency, photon energy, clean composition, scientific grid, spectral color accents, no labels, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, incorrect labels, wrong equations, random numbers, unreadable axes, overcrowded labels","For factual diagrams, add labels, arrows, equations, and scale values manually.",generated/physics_book/physics-diagrams,spacetime-grid-graphic
physics_book,Physics Book Website Graphics,Physics Diagrams,physics-diagrams,Formula-card background or frame,formula-card-background-or-frame,background,768,512,"galaxy background, formula card background or frame, physics education, deep space, restrained stars, constellation lines, spectral accents, high contrast, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, incorrect labels, wrong equations, random numbers, unreadable axes, overcrowded labels",,generated/physics_book/physics-diagrams,formula-card-background-or-frame
physics_book,Physics Book Website Graphics,Interface Graphics,interface-graphics,Formula icon,formula-icon,icon,384,384,"physics education UI mark, formula icon, scientific line art, star accent, spectrum accent, dark navy, luminous colors, centered, vector, simple silhouette, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, incorrect labels, wrong equations, random numbers, unreadable axes, overcrowded labels, photorealistic scene, complex background, tiny details",,generated/physics_book/interface-graphics,formula-icon
physics_book,Physics Book Website Graphics,Interface Graphics,interface-graphics,Definition icon,definition-icon,icon,384,384,"physics education UI mark, definition icon, scientific line art, star accent, spectrum accent, dark navy, luminous colors, centered, vector, simple silhouette, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, incorrect labels, wrong equations, random numbers, unreadable axes, overcrowded labels, photorealistic scene, complex background, tiny details",,generated/physics_book/interface-graphics,definition-icon
physics_book,Physics Book Website Graphics,Interface Graphics,interface-graphics,Important-note icon,important-note-icon,icon,384,384,"physics education UI mark, important note icon, scientific line art, star accent, spectrum accent, dark navy, luminous colors, centered, vector, simple silhouette, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, incorrect labels, wrong equations, random numbers, unreadable axes, overcrowded labels, photorealistic scene, complex background, tiny details",,generated/physics_book/interface-graphics,important-note-icon
physics_book,Physics Book Website Graphics,Interface Graphics,interface-graphics,Warning icon,warning-icon,icon,384,384,"physics education UI mark, warning icon, scientific line art, star accent, spectrum accent, dark navy, luminous colors, centered, vector, simple silhouette, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, incorrect labels, wrong equations, random numbers, unreadable axes, overcrowded labels, photorealistic scene, complex background, tiny details",,generated/physics_book/interface-graphics,warning-icon
physics_book,Physics Book Website Graphics,Interface Graphics,interface-graphics,Example icon,example-icon,icon,384,384,"physics education UI mark, example icon, scientific line art, star accent, spectrum accent, dark navy, luminous colors, centered, vector, simple silhouette, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, incorrect labels, wrong equations, random numbers, unreadable axes, overcrowded labels, photorealistic scene, complex background, tiny details",,generated/physics_book/interface-graphics,example-icon
physics_book,Physics Book Website Graphics,Interface Graphics,interface-graphics,Experiment icon,experiment-icon,icon,384,384,"physics education UI mark, experiment icon, scientific line art, star accent, spectrum accent, dark navy, luminous colors, centered, vector, simple silhouette, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, incorrect labels, wrong equations, random numbers, unreadable axes, overcrowded labels, photorealistic scene, complex background, tiny details",,generated/physics_book/interface-graphics,experiment-icon
physics_book,Physics Book Website Graphics,Interface Graphics,interface-graphics,Question icon,question-icon,icon,384,384,"physics education UI mark, question icon, scientific line art, star accent, spectrum accent, dark navy, luminous colors, centered, vector, simple silhouette, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, incorrect labels, wrong equations, random numbers, unreadable axes, overcrowded labels, photorealistic scene, complex background, tiny details",,generated/physics_book/interface-graphics,question-icon
physics_book,Physics Book Website Graphics,Interface Graphics,interface-graphics,Answer icon,answer-icon,icon,384,384,"physics education UI mark, answer icon, scientific line art, star accent, spectrum accent, dark navy, luminous colors, centered, vector, simple silhouette, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, incorrect labels, wrong equations, random numbers, unreadable axes, overcrowded labels, photorealistic scene, complex background, tiny details",,generated/physics_book/interface-graphics,answer-icon
physics_book,Physics Book Website Graphics,Interface Graphics,interface-graphics,Unit-converter icon,unit-converter-icon,icon,384,384,"physics education UI mark, unit converter icon, scientific line art, star accent, spectrum accent, dark navy, luminous colors, centered, vector, simple silhouette, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, incorrect labels, wrong equations, random numbers, unreadable axes, overcrowded labels, photorealistic scene, complex background, tiny details",,generated/physics_book/interface-graphics,unit-converter-icon
physics_book,Physics Book Website Graphics,Interface Graphics,interface-graphics,Spectrum-explorer icon,spectrum-explorer-icon,icon,384,384,"physics education UI mark, spectrum explorer icon, scientific line art, star accent, spectrum accent, dark navy, luminous colors, centered, vector, simple silhouette, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, incorrect labels, wrong equations, random numbers, unreadable axes, overcrowded labels, photorealistic scene, complex background, tiny details",,generated/physics_book/interface-graphics,spectrum-explorer-icon
physics_book,Physics Book Website Graphics,Interface Graphics,interface-graphics,Glossary icon,glossary-icon,icon,384,384,"physics education UI mark, glossary icon, scientific line art, star accent, spectrum accent, dark navy, luminous colors, centered, vector, simple silhouette, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, incorrect labels, wrong equations, random numbers, unreadable axes, overcrowded labels, photorealistic scene, complex background, tiny details",,generated/physics_book/interface-graphics,glossary-icon
physics_book,Physics Book Website Graphics,Interface Graphics,interface-graphics,Bookmark icon,bookmark-icon,icon,384,384,"physics education UI mark, bookmark icon, scientific line art, star accent, spectrum accent, dark navy, luminous colors, centered, vector, simple silhouette, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, incorrect labels, wrong equations, random numbers, unreadable axes, overcrowded labels, photorealistic scene, complex background, tiny details",,generated/physics_book/interface-graphics,bookmark-icon
physics_book,Physics Book Website Graphics,Interface Graphics,interface-graphics,Chapter-progress marker,chapter-progress-marker,badge,384,384,"physics education UI mark, chapter progress marker, scientific line art, star accent, spectrum accent, dark navy, luminous colors, centered, vector, simple silhouette, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, incorrect labels, wrong equations, random numbers, unreadable axes, overcrowded labels, photorealistic scene, complex background, tiny details",,generated/physics_book/interface-graphics,chapter-progress-marker
physics_book,Physics Book Website Graphics,Interface Graphics,interface-graphics,Completed-chapter star badge,completed-chapter-star-badge,badge,384,384,"physics education UI mark, completed chapter star badge, scientific line art, star accent, spectrum accent, dark navy, luminous colors, centered, vector, simple silhouette, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, incorrect labels, wrong equations, random numbers, unreadable axes, overcrowded labels, photorealistic scene, complex background, tiny details",,generated/physics_book/interface-graphics,completed-chapter-star-badge
physics_book,Physics Book Website Graphics,Interface Graphics,interface-graphics,Scientific section-divider graphics,scientific-section-divider-graphics,divider,768,320,"physics education illustration, scientific section divider graphics, galaxy, stars, electromagnetic spectrum, wavelength, frequency, photon energy, clean composition, scientific grid, spectral color accents, no labels, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, incorrect labels, wrong equations, random numbers, unreadable axes, overcrowded labels","For factual diagrams, add labels, arrows, equations, and scale values manually.",generated/physics_book/interface-graphics,scientific-section-divider-graphics
shared,Shared Graphics for Both Websites,Shared Graphics,shared-graphics,Home-page hero graphic,home-page-hero-graphic,hero,768,512,"educational book website graphic, home page hero graphic, modern publishing style, readable composition, empty space for title, academic visual language, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare",,generated/shared/shared-graphics,home-page-hero-graphic
shared,Shared Graphics for Both Websites,Shared Graphics,shared-graphics,Author portrait or author placeholder,author-portrait-or-author-placeholder,portrait,512,512,"educational website asset, author portrait or author placeholder, clean modern publishing style, reusable, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare",,generated/shared/shared-graphics,author-portrait-or-author-placeholder
shared,Shared Graphics for Both Websites,Shared Graphics,shared-graphics,Book-cover image,book-cover-image,book_cover,512,768,"educational book website graphic, book cover image, modern publishing style, readable composition, empty space for title, academic visual language, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare",,generated/shared/shared-graphics,book-cover-image
shared,Shared Graphics for Both Websites,Shared Graphics,shared-graphics,Chapter thumbnail template,chapter-thumbnail-template,illustration,512,512,"educational website asset, chapter thumbnail template, clean modern publishing style, reusable, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare",,generated/shared/shared-graphics,chapter-thumbnail-template
shared,Shared Graphics for Both Websites,Shared Graphics,shared-graphics,Topic-category icons,topic-category-icons,icon,384,384,"educational website UI icon, topic category icons, simple vector shape, neutral modern style, centered, transparent background, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, photorealistic scene, complex background, tiny details",,generated/shared/shared-graphics,topic-category-icons
shared,Shared Graphics for Both Websites,Shared Graphics,shared-graphics,Resource-page icons,resource-page-icons,icon,384,384,"educational website UI icon, resource page icons, simple vector shape, neutral modern style, centered, transparent background, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, photorealistic scene, complex background, tiny details",,generated/shared/shared-graphics,resource-page-icons
shared,Shared Graphics for Both Websites,Shared Graphics,shared-graphics,References-page icon,references-page-icon,icon,384,384,"educational website UI icon, references page icon, simple vector shape, neutral modern style, centered, transparent background, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, photorealistic scene, complex background, tiny details",,generated/shared/shared-graphics,references-page-icon
shared,Shared Graphics for Both Websites,Shared Graphics,shared-graphics,Search icon,search-icon,icon,384,384,"educational website UI icon, search icon, simple vector shape, neutral modern style, centered, transparent background, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, photorealistic scene, complex background, tiny details",,generated/shared/shared-graphics,search-icon
shared,Shared Graphics for Both Websites,Shared Graphics,shared-graphics,Menu icon,menu-icon,icon,384,384,"educational website UI icon, menu icon, simple vector shape, neutral modern style, centered, transparent background, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, photorealistic scene, complex background, tiny details",,generated/shared/shared-graphics,menu-icon
shared,Shared Graphics for Both Websites,Shared Graphics,shared-graphics,Previous-chapter arrow,previous-chapter-arrow,icon,384,384,"educational website UI icon, previous chapter arrow, simple vector shape, neutral modern style, centered, transparent background, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, photorealistic scene, complex background, tiny details",,generated/shared/shared-graphics,previous-chapter-arrow
shared,Shared Graphics for Both Websites,Shared Graphics,shared-graphics,Next-chapter arrow,next-chapter-arrow,icon,384,384,"educational website UI icon, next chapter arrow, simple vector shape, neutral modern style, centered, transparent background, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, photorealistic scene, complex background, tiny details",,generated/shared/shared-graphics,next-chapter-arrow
shared,Shared Graphics for Both Websites,Shared Graphics,shared-graphics,Table-of-contents icon,table-of-contents-icon,icon,384,384,"educational website UI icon, table of contents icon, simple vector shape, neutral modern style, centered, transparent background, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, photorealistic scene, complex background, tiny details",,generated/shared/shared-graphics,table-of-contents-icon
shared,Shared Graphics for Both Websites,Shared Graphics,shared-graphics,Print icon,print-icon,icon,384,384,"educational website UI icon, print icon, simple vector shape, neutral modern style, centered, transparent background, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, photorealistic scene, complex background, tiny details",,generated/shared/shared-graphics,print-icon
shared,Shared Graphics for Both Websites,Shared Graphics,shared-graphics,Copy-link icon,copy-link-icon,icon,384,384,"educational website UI icon, copy link icon, simple vector shape, neutral modern style, centered, transparent background, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, photorealistic scene, complex background, tiny details",,generated/shared/shared-graphics,copy-link-icon
shared,Shared Graphics for Both Websites,Shared Graphics,shared-graphics,Font-size icon,font-size-icon,icon,384,384,"educational website UI icon, font size icon, simple vector shape, neutral modern style, centered, transparent background, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, photorealistic scene, complex background, tiny details",,generated/shared/shared-graphics,font-size-icon
shared,Shared Graphics for Both Websites,Shared Graphics,shared-graphics,Reading-width icon,reading-width-icon,icon,384,384,"educational website UI icon, reading width icon, simple vector shape, neutral modern style, centered, transparent background, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, photorealistic scene, complex background, tiny details",,generated/shared/shared-graphics,reading-width-icon
shared,Shared Graphics for Both Websites,Shared Graphics,shared-graphics,Light-mode icon,light-mode-icon,icon,384,384,"educational website UI icon, light mode icon, simple vector shape, neutral modern style, centered, transparent background, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, photorealistic scene, complex background, tiny details",,generated/shared/shared-graphics,light-mode-icon
shared,Shared Graphics for Both Websites,Shared Graphics,shared-graphics,Dark-mode icon,dark-mode-icon,icon,384,384,"educational website UI icon, dark mode icon, simple vector shape, neutral modern style, centered, transparent background, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, photorealistic scene, complex background, tiny details",,generated/shared/shared-graphics,dark-mode-icon
shared,Shared Graphics for Both Websites,Shared Graphics,shared-graphics,Reduced-motion icon,reduced-motion-icon,icon,384,384,"educational website UI icon, reduced motion icon, simple vector shape, neutral modern style, centered, transparent background, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, photorealistic scene, complex background, tiny details",,generated/shared/shared-graphics,reduced-motion-icon
shared,Shared Graphics for Both Websites,Shared Graphics,shared-graphics,Hide-decoration icon,hide-decoration-icon,icon,384,384,"educational website UI icon, hide decoration icon, simple vector shape, neutral modern style, centered, transparent background, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare, photorealistic scene, complex background, tiny details",,generated/shared/shared-graphics,hide-decoration-icon
shared,Shared Graphics for Both Websites,Shared Graphics,shared-graphics,Generic image placeholder,generic-image-placeholder,placeholder,512,512,"educational website support graphic, generic image placeholder, clean, neutral, pickle book and physics book, simple shapes, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare",,generated/shared/shared-graphics,generic-image-placeholder
shared,Shared Graphics for Both Websites,Shared Graphics,shared-graphics,Missing-image placeholder,missing-image-placeholder,placeholder,512,512,"educational website support graphic, missing image placeholder, clean, neutral, pickle book and physics book, simple shapes, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare",,generated/shared/shared-graphics,missing-image-placeholder
shared,Shared Graphics for Both Websites,Shared Graphics,shared-graphics,Loading graphic,loading-graphic,illustration,512,512,"educational website asset, loading graphic, clean modern publishing style, reusable, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare",,generated/shared/shared-graphics,loading-graphic
shared,Shared Graphics for Both Websites,Shared Graphics,shared-graphics,404-page graphic,four-oh-four-page-graphic,illustration,512,512,"educational website asset, 404 page graphic, clean modern publishing style, reusable, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare",,generated/shared/shared-graphics,four-oh-four-page-graphic
shared,Shared Graphics for Both Websites,Shared Graphics,shared-graphics,Open Graph image template,open-graph-image-template,social_card,640,336,"educational book website graphic, open graph image template, modern publishing style, readable composition, empty space for title, academic visual language, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare",,generated/shared/shared-graphics,open-graph-image-template
shared,Shared Graphics for Both Websites,Shared Graphics,shared-graphics,Social-media sharing templates,social-media-sharing-templates,social_card,640,336,"educational book website graphic, social media sharing templates, modern publishing style, readable composition, empty space for title, academic visual language, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare",,generated/shared/shared-graphics,social-media-sharing-templates
shared,Shared Graphics for Both Websites,Shared Graphics,shared-graphics,Printable header and footer marks,printable-header-and-footer-marks,illustration,512,512,"educational website asset, printable header and footer marks, clean modern publishing style, reusable, no text, high quality, best quality","lowres, bad anatomy, bad hands, text, error, missing fingers, extra digit, fewer digits, cropped, worst quality, low quality, blurry, pixelated, watermark, signature, letters, words, UI screenshot, clutter, neon glare",,generated/shared/shared-graphics,printable-header-and-footer-marks
